product_id;neighbor_products_id
106310;[106311, 106145, 106146, 110857, 106312, 87500, 63561, 113685, 72510, 70047]
106141;[85300, 111494, 107447, 105154, 104670, 18996, 111497, 63954, 105156, 122859]
92912;[92911, 19741, 16105, 66541, 33687, 123516, 66565, 18917, 72087, 81191]
87874;[85795, 90371, 117335, 117307, 84958, 82290, 82335, 82336, 122722, 123933]
87719;[81468, 110075, 107307, 91412, 87721, 71113, 107455, 55882, 33303, 19770]
87527;[107080, 70053, 108349, 43114, 39353, 123207, 110467, 115752, 123021, 64780]
82355;[82356, 75078, 81462, 43264, 85275, 16911, 123874, 110874, 110894, 105170]
67450;[43305, 93056, 14600, 60239, 49870, 106685, 75304, 57749, 81502, 54732]
66656;[79236, 17387, 16388, 87859, 130283, 93833, 130274, 130275, 16407, 85181]
63906;[63909, 48978, 15640, 64517, 63908, 63874, 63897, 63925, 15711, 63921]
57054;[57053, 123474, 17808, 90284, 54465, 75987, 122738, 85363, 100974, 85444]
55811;[55807, 90379, 82030, 63869, 59482, 87671, 16729, 54204, 74044, 107124]
55224;[55218, 55219, 85163, 77230, 87409, 93068, 113685, 61059, 82381, 93917]
54641;[15237, 117110, 15239, 87835, 15236, 43801, 39504, 15151, 15240, 54465]
49876;[106934, 90261, 79799, 106933, 17861, 90257, 17876, 54773, 17877, 88012]
43672;[54334, 107471, 30338, 75304, 72510, 58673, 75987, 108788, 106708, 54901]
41322;[30026, 42684, 42686, 33323, 30027, 120941, 89726, 85802, 105872, 16243]
14638;[14642, 81833, 39419, 82210, 14798, 73902, 73557, 70476, 14645, 62200]
130358;[44110, 44126, 44114, 17238, 130363, 44108, 31569, 17293, 90267, 120932]
130357;[130356, 130073, 108231, 130069, 117144, 67230, 93938, 19790, 86979, 51631]
124297;[124328, 124309, 89903, 89902, 89904, 14956, 14939, 57363, 31635, 14942]
124280;[124326, 14923, 124278, 124312, 47590, 14967, 30760, 41390, 110363, 14922]
123908;[43272, 123886, 54870, 43270, 43271, 107374, 120232, 80179, 76529, 83880]
123805;[123762, 123671, 77977, 55767, 82315, 107277, 55747, 94584, 127377, 89741]
123730;[123830, 64885, 88069, 40645, 90684, 90697, 70092, 79964, 123887, 87039]
110994;[110993, 110365, 124321, 46862, 110364, 72066, 33258, 33261, 62466, 110999]
110573;[110572, 110571, 74346, 107136, 17518, 59272, 78481, 106946, 17511, 41686]
110572;[110571, 110573, 108479, 115316, 106946, 117118, 90261, 16597, 17134, 16564]
110412;[110413, 110411, 110409, 110199, 110410, 110403, 73309, 89746, 89756, 89910]
108131;[121607, 106147, 106148, 122678, 44203, 86638, 77995, 65687, 71046, 71111]
94375;[59101, 110410, 110404, 43377, 110405, 107047, 89746, 59102, 40036, 129587]
90254;[90252, 90253, 79886, 17225, 23533, 74349, 79883, 91843, 74348, 82290]
89756;[89757, 89761, 89759, 89760, 89758, 89754, 89755, 129760, 106679, 65266]
87150;[57024, 63993, 44121, 82081, 55913, 44203, 106870, 44143, 117097, 110583]
85438;[85439, 117304, 111711, 109506, 87150, 117323, 43254, 110576, 80256, 130314]
85303;[85301, 85305, 85304, 110929, 130298, 85451, 85302, 43136, 89947, 106767]
73910;[85700, 81836, 87990, 111051, 118597, 124362, 14798, 73903, 73911, 94389]
72068;[71744, 86818, 19334, 55763, 19795, 18017, 94392, 42571, 14583, 87258]
64887;[64890, 64885, 90697, 64889, 88778, 54240, 123830, 89585, 117172, 76755]
59437;[31293, 87835, 107472, 112520, 79281, 39971, 110069, 105170, 92084, 51631]
58667;[57795, 82052, 58673, 110507, 58668, 93947, 33251, 91431, 16906, 110512]
57233;[43814, 61627, 15288, 92175, 65214, 15235, 17913, 61631, 114065, 19708]
48631;[85673, 110933, 48671, 48632, 89901, 129389, 110366, 57797, 14887, 62501]
42676;[110945, 14713, 73926, 107356, 92987, 55916, 55152, 56257, 89622, 19661]
31975;[31973, 31966, 32238, 31972, 31967, 116193, 87103, 107618, 19715, 43334]
31293;[79283, 79282, 59437, 107472, 79281, 15395, 59719, 39353, 74271, 41860]
30201;[29710, 43372, 43347, 30202, 47528, 30711, 30710, 44240, 79360, 79856]
25928;[25921, 25927, 122677, 25930, 42621, 73697, 43105, 59775, 73236, 55913]
14910;[14889, 14909, 79860, 66436, 77953, 14888, 57800, 14908, 83885, 31352]
130663;[82089, 130664, 130081, 118689, 88140, 17169, 57026, 17229, 87625, 130331]
130371;[130372, 130370, 53339, 130086, 79353, 106755, 57235, 68510, 57317, 79352]
122729;[122722, 123933, 107632, 123884, 117335, 117316, 87310, 54927, 87308, 123936]
110608;[110609, 82136, 90038, 74203, 110607, 73896, 74152, 129729, 64406, 21534]
87747;[122696, 90812, 90816, 107476, 76725, 107243, 76591, 66651, 87746, 131550]
87642;[16328, 117179, 91586, 70719, 19879, 15855, 117675, 93833, 77265, 32152]
85355;[85356, 113396, 74265, 57138, 43293, 113825, 85352, 108244, 71840, 116211]
82341;[111479, 82342, 111490, 130156, 106299, 30749, 43703, 83369, 115238, 130812]
74012;[54253, 64348, 105189, 19281, 90082, 54255, 64345, 43257, 54254, 90644]
66648;[74027, 74028, 79785, 82295, 79963, 90690, 79964, 130271, 107091, 43242]
63928;[63920, 130292, 63942, 63890, 30621, 63929, 63943, 63905, 114740, 63915]
62539;[62540, 62503, 90208, 59436, 90016, 88213, 29449, 130323, 76034, 18374]
57024;[57023, 63991, 60643, 44146, 44121, 44117, 63880, 44138, 60644, 44120]
56946;[93954, 56943, 93953, 93955, 105907, 106507, 108851, 108828, 107167, 15657]
43372;[30201, 43347, 29710, 93860, 30202, 30711, 43349, 43335, 104417, 15535]
42941;[43164, 43242, 20511, 63858, 124178, 87859, 43165, 20509, 87860, 76725]
42727;[87115, 79129, 61097, 73237, 17466, 20791, 71746, 44856, 19434, 101609]
39366;[124309, 30757, 30756, 14930, 30758, 110161, 30760, 85674, 103715, 14953]
17285;[17243, 17283, 17284, 84634, 98576, 41691, 110025, 52121, 76805, 74265]
15711;[15695, 107660, 93948, 15680, 93954, 108828, 107563, 18038, 93949, 64290]
15240;[15239, 43801, 15238, 54641, 15236, 15237, 39373, 39353, 24330, 19934]
14642;[73901, 14638, 57836, 73557, 14645, 65271, 59377, 14798, 117836, 72071]
130556;[15165, 52317, 48991, 63899, 48999, 16661, 63923, 63903, 63902, 63878]
130237;[130238, 130235, 43763, 90171, 90168, 41860, 75987, 82028, 88292, 92084]
129625;[87443, 87442, 117836, 110414, 65271, 14798, 111051, 44630, 14642, 81836]
123573;[123579, 70618, 21419, 90279, 103715, 66469, 21510, 92461, 15169, 108194]
117170;[81998, 117143, 125116, 125089, 125092, 82869, 82116, 125201, 128246, 125149]
111752;[111759, 111758, 121507, 127436, 17162, 124180, 117175, 17208, 17144, 117309]
110998;[72064, 72066, 33258, 110994, 49865, 81644, 33261, 72065, 33260, 49866]
110599;[113788, 85221, 31679, 16244, 117053, 30786, 74280, 54475, 108349, 19715]
110596;[110595, 110597, 73685, 61586, 110592, 61638, 93062, 61587, 93063, 117133]
106707;[107505, 106676, 107507, 124607, 54657, 54652, 21616, 33757, 42956, 110330]
89745;[76510, 78429, 85966, 72505, 89917, 78213, 89744, 89149, 89899, 91438]
87640;[87637, 87641, 87639, 87638, 88057, 17163, 117141, 93891, 93890, 110061]
85210;[85225, 85297, 17872, 87460, 107132, 89761, 128264, 124068, 110001, 108194]
82214;[106680, 110347, 59378, 70478, 104483, 113988, 43871, 43872, 99601, 20006]
82146;[21294, 122721, 44192, 44288, 19813, 77953, 76001, 82116, 78089, 125116]
82136;[61398, 110608, 74203, 110609, 14958, 16524, 18595, 75987, 110050, 82145]
80019;[93061, 93062, 93063, 93060, 61587, 80020, 47179, 61586, 84528, 87684]
79800;[79799, 54773, 17861, 67219, 17863, 90256, 17877, 17876, 110570, 20554]
79401;[127371, 71051, 88422, 105447, 58951, 19715, 77479, 39099, 62361, 51631]
76728;[76727, 76584, 90095, 112536, 90157, 76583, 118644, 43184, 121431, 43185]
76608;[66848, 66847, 62540, 117013, 116963, 90278, 120039, 127334, 59403, 81338]
73907;[64223, 81831, 64222, 65267, 55566, 117682, 55562, 117659, 85691, 79845]
72533;[69377, 72529, 72530, 51553, 91072, 91067, 30105, 72531, 39352, 54763]
64500;[64502, 64513, 63872, 64503, 63914, 63884, 63929, 64511, 122703, 63925]
59482;[63869, 87671, 55805, 117068, 55806, 55811, 55984, 48991, 49002, 15165]
48982;[42479, 48979, 48992, 49086, 123018, 48978, 123252, 48980, 83441, 130294]
38751;[57053, 125909, 15457, 44265, 84127, 99601, 92895, 42411, 21575, 66449]
15719;[70056, 107264, 82010, 116932, 17366, 105166, 29684, 85649, 78120, 17391]
15507;[85282, 15165, 20329, 100837, 63882, 63878, 31459, 86977, 16688, 89622]
133495;[128867, 110341, 123551, 110344, 123623, 39527, 29439, 70881, 117871, 123215]
130684;[56931, 81630, 76764, 121423, 93935, 70010, 88065, 59718, 87829, 90346]
130547;[111692, 107060, 130331, 106860, 122716, 124070, 121596, 124069, 121592, 124071]
124178;[130286, 76725, 110478, 106868, 20509, 72547, 69942, 124179, 90148, 122688]
123662;[123670, 123792, 123802, 123659, 110468, 123676, 123696, 123660, 110069, 40451]
112564;[112658, 112657, 85344, 85316, 107703, 130405, 67154, 90379, 90380, 126470]
110603;[110605, 110604, 112436, 93908, 18065, 30619, 74198, 79807, 33295, 30620]
110563;[87401, 87454, 113804, 112548, 111561, 107358, 72506, 90237, 75669, 93962]
110413;[110411, 110409, 110199, 110412, 110410, 110403, 53407, 44545, 15532, 73856]
107505;[107507, 106707, 106676, 71781, 110071, 83376, 55882, 89925, 70881, 20629]
107448;[15671, 85637, 104460, 63030, 63022, 16415, 84585, 19736, 71728, 119482]
106859;[106856, 48583, 106855, 16676, 16673, 87718, 16667, 33303, 39936, 57774]
90238;[93962, 90239, 90237, 85208, 130462, 110561, 44007, 63022, 85209, 73737]
87865;[87867, 87866, 130266, 130265, 85100, 38428, 91074, 61657, 39386, 107149]
87507;[31988, 15884, 15896, 16911, 39504, 90177, 90285, 108349, 90346, 87634]
82151;[82150, 82152, 115314, 117335, 90943, 122722, 93925, 57061, 105171, 19771]
82137;[79361, 125116, 44288, 85423, 82146, 117170, 82873, 43394, 82128, 117143]
82050;[82051, 82037, 82034, 82036, 82035, 117141, 111684, 54236, 82128, 82116]
79884;[79886, 89642, 117325, 43955, 76651, 90252, 43954, 43957, 90254, 43956]
67128;[90669, 54732, 57774, 15855, 19856, 19879, 128867, 86649, 80040, 15151]
63991;[57024, 60643, 57023, 44104, 44145, 44102, 63993, 87830, 44121, 44134]
63875;[49171, 48978, 63901, 16942, 63886, 17005, 63919, 63943, 17409, 16809]
59572;[67130, 59571, 59570, 17872, 85297, 110001, 108194, 115680, 115347, 93907]
59432;[116981, 66472, 17831, 107356, 71474, 49101, 79707, 38656, 17754, 30793]
48996;[48999, 48998, 48987, 127553, 48968, 49005, 63936, 104454, 15164, 93847]
43265;[117311, 43264, 110874, 90650, 43103, 117119, 16911, 43261, 17343, 17334]
43260;[90649, 17334, 43136, 15723, 42811, 76565, 76564, 117119, 130298, 82019]
30758;[30757, 14930, 30756, 39366, 14923, 42571, 14909, 124308, 85675, 110463]
130790;[130788, 130789, 74318, 74315, 82284, 74317, 74316, 87452, 74314, 79883]
130642;[130643, 83836, 17168, 79930, 117334, 110855, 17215, 130641, 43529, 17305]
130291;[63942, 63877, 63898, 63871, 63919, 63924, 94174, 87636, 63863, 55747]
122728;[107627, 106548, 85219, 17793, 81981, 84638, 81982, 118715, 107621, 87684]
117306;[117092, 117094, 123891, 121703, 123913, 130780, 117334, 124386, 90618, 130642]
117046;[32340, 77953, 123923, 81512, 70053, 43242, 20936, 40714, 58616, 16407]
111052;[57836, 52132, 81834, 52131, 73903, 87990, 87989, 87442, 64221, 90877]
110363;[110362, 30760, 124326, 124312, 50864, 57800, 21616, 14930, 58839, 71320]
108745;[85282, 108784, 71051, 123011, 106065, 87721, 108743, 71090, 87089, 85363]
107623;[107613, 108786, 107614, 107626, 123700, 33638, 105861, 115295, 20691, 87559]
106679;[89760, 89761, 89754, 87461, 89759, 85691, 89755, 89758, 70064, 89757]
106676;[107505, 106707, 107507, 18028, 54652, 120713, 54657, 117337, 87838, 15254]
90286;[90287, 81685, 93825, 44203, 124300, 39668, 107479, 122678, 87120, 81435]
90239;[90238, 90237, 93962, 87401, 85208, 104755, 128312, 84171, 130462, 115314]
79786;[16665, 15650, 43378, 72620, 54204, 93958, 83402, 48514, 85423, 38044]
79278;[70481, 110432, 70064, 71051, 85707, 30574, 115752, 39386, 76483, 33757]
77856;[42708, 14586, 85791, 14588, 81638, 14587, 14585, 19525, 85646, 79777]
76798;[111754, 76797, 64876, 17224, 44028, 17225, 97088, 62487, 61718, 90820]
74187;[90831, 72537, 76950, 74186, 105677, 79807, 130670, 90050, 56861, 115244]
73308;[84811, 73315, 73311, 73314, 73312, 73309, 73313, 73310, 87716, 85352]
66444;[20423, 110423, 129793, 73929, 71530, 78607, 80289, 39504, 91463, 62614]
59410;[59408, 59412, 59407, 59409, 110560, 15159, 77940, 116950, 92104, 15462]
59304;[106721, 14877, 59379, 59306, 107072, 125832, 106761, 40753, 24747, 44843]
54129;[54125, 54132, 54126, 54127, 54128, 54130, 54131, 54124, 90362, 49866]
43783;[43784, 17636, 42415, 15254, 15257, 43786, 15255, 15253, 31947, 104438]
33323;[16572, 30026, 42684, 41322, 42686, 79129, 79130, 30027, 69663, 85682]
18038;[107167, 17793, 84871, 74203, 110609, 47991, 40392, 63287, 15711, 53463]
16707;[107862, 48746, 16705, 54392, 48514, 115757, 91068, 16708, 38044, 63562]
130709;[93909, 123574, 93908, 106240, 93910, 123829, 93907, 112126, 123474, 71090]
129788;[79846, 60537, 77118, 55562, 65266, 85691, 55566, 110406, 42668, 55564]
117312;[117316, 123925, 117313, 117308, 110731, 106928, 123919, 48587, 109988, 110887]
117117;[117116, 117119, 123874, 117062, 123876, 85175, 110941, 90650, 31525, 104986]
117116;[117117, 117062, 117119, 93866, 40216, 130279, 123874, 85175, 123876, 85277]
117104;[91514, 74302, 130156, 90174, 17358, 42806, 76546, 70053, 85649, 70056]
111107;[110602, 57337, 57048, 82119, 87693, 69989, 74198, 93825, 15171, 66870]
111059;[110932, 87617, 87618, 87616, 87852, 87612, 110357, 80169, 82227, 80167]
110584;[110585, 110583, 110582, 107477, 82086, 82085, 44120, 82081, 117057, 17293]
110479;[90814, 72549, 72544, 72547, 107243, 54178, 122699, 76593, 76591, 90152]
94378;[]
90594;[72558, 56398, 62353, 59903, 130832, 37946, 20035, 20017, 86036, 54813]
90243;[116958, 116956, 66848, 31906, 15158, 87439, 75774, 15171, 15169, 87734]
87509;[43400, 87737, 40491, 15434, 70341, 15435, 66686, 110893, 110704, 90346]
85233;[94588, 85231, 111107, 15534, 109206, 33297, 123551, 16746, 92107, 38239]
79960;[79962, 79858, 88065, 93936, 42660, 73697, 87254, 43321, 107073, 70009]
79768;[117087, 72472, 43739, 17354, 75389, 83357, 85070, 43574, 67329, 16073]
79277;[52132, 81834, 52131, 64221, 129769, 42683, 73903, 85861, 73913, 120525]
67082;[43361, 43691, 30785, 58951, 30574, 72081, 30338, 15434, 30202, 104755]
64316;[64318, 64315, 43275, 78611, 60921, 41860, 15457, 54904, 16728, 15237]
59844;[59479, 59845, 59487, 59843, 111812, 106383, 93846, 63878, 117330, 85319]
59644;[59643, 85483, 111764, 91339, 130737, 70008, 76476, 64889, 57086, 117032]
54327;[110856, 63901, 51607, 82341, 31459, 70047, 123325, 54901, 63915, 63888]
54239;[69962, 69963, 130753, 85433, 130310, 79796, 110507, 79790, 83713, 82394]
54125;[54131, 54127, 54124, 54129, 54130, 54132, 54126, 54128, 14591, 121821]
48999;[48996, 49000, 48997, 49019, 48982, 107066, 115238, 48998, 15195, 85162]
44253;[44252, 44251, 93902, 85240, 120969, 56398, 117121, 19087, 69989, 77230]
44252;[44253, 44251, 93902, 125904, 33297, 111108, 39970, 85219, 18004, 56398]
43321;[43304, 70009, 57086, 59382, 59562, 59643, 30105, 81966, 74275, 30082]
43261;[90650, 90649, 17334, 43265, 82019, 17347, 117116, 123876, 31529, 113708]
43182;[43185, 43184, 90157, 90156, 122689, 93834, 93832, 107360, 76593, 122701]
42710;[124469, 71764, 16117, 31529, 82001, 43136, 117062, 123874, 85302, 85175]
25923;[57110, 25922, 88717, 90271, 25919, 107747, 43305, 61156, 72444, 79702]
16684;[49889, 87752, 16681, 16682, 16679, 16646, 16645, 63902, 54223, 20920]
14888;[14889, 32340, 14909, 15151, 14910, 93922, 124278, 73628, 68510, 14548]
130670;[74186, 79807, 74187, 130669, 30620, 40392, 123010, 30621, 85287, 115327]
130346;[123884, 132897, 90153, 117086, 87874, 94177, 19650, 110887, 130795, 117312]
130264;[44367, 123925, 123936, 70312, 76792, 125880, 75989, 91180, 82339, 17358]
117168;[43166, 43164, 43167, 72550, 72545, 70719, 43165, 72548, 72549, 110494]
110564;[110560, 110562, 110194, 110195, 103714, 130372, 52611, 115338, 115355, 89288]
107284;[85432, 82386, 123172, 107289, 57104, 70064, 107274, 30785, 123162, 93833]
94724;[94725, 93060, 109782, 84528, 71305, 98280, 86724, 104962, 17934, 51333]
93829;[87860, 82009, 16399, 16889, 20511, 20520, 63852, 76725, 106868, 107243]
90255;[90256, 17861, 106934, 90261, 110570, 79799, 17878, 17877, 110568, 90257]
74029;[82009, 90152, 43176, 87860, 16399, 16398, 87859, 72544, 106868, 72547]
70478;[59378, 82214, 41463, 104494, 93871, 84870, 104485, 123753, 19771, 87017]
64515;[64497, 64503, 63925, 64511, 64517, 63921, 63872, 64502, 130603, 127427]
55833;[71092, 113685, 128419, 20009, 69496, 81462, 81497, 19785, 18219, 56406]
44089;[17239, 17169, 17174, 44113, 32243, 44108, 32237, 116919, 90270, 44101]
43412;[64431, 30105, 30103, 76847, 91339, 25922, 109094, 87718, 87841, 70008]
43185;[43182, 43184, 122689, 90156, 90157, 93837, 61541, 70482, 85427, 110489]
31966;[17726, 31972, 119073, 119074, 31975, 32065, 110097, 39504, 79226, 57749]
31554;[85652, 85653, 14550, 92019, 50925, 44966, 91957, 78091, 42519, 78075]
17167;[17168, 17215, 17154, 54842, 17153, 72487, 117309, 82051, 83836, 117324]
16739;[16728, 16735, 48979, 49001, 116994, 54206, 54901, 16727, 16736, 90182]
14903;[31636, 14902, 31440, 14901, 79949, 127114, 79856, 59244, 14956, 93835]
14886;[33325, 110934, 14887, 57797, 110366, 14896, 129561, 130054, 49887, 59096]
14877;[14878, 110994, 24747, 64224, 64994, 70401, 125832, 64991, 108618, 15779]
130788;[130790, 130789, 82284, 74318, 74316, 74315, 88013, 119580, 74314, 74317]
130321;[130320, 130322, 110850, 130638, 130639, 93959, 79942, 82286, 44053, 44054]
130103;[64438, 130102, 54758, 75093, 65676, 130829, 54755, 123831, 64768, 107083]
124289;[72065, 62500, 110365, 33258, 124321, 110992, 110995, 72066, 46862, 31064]
124188;[111058, 114066, 117651, 98293, 110422, 104494, 20472, 106570, 106571, 69355]
122725;[122727, 122726, 58622, 107619, 108254, 104977, 17912, 106680, 19869, 64000]
117682;[117659, 73907, 65267, 64222, 64223, 55564, 55568, 55562, 55565, 55567]
116958;[116956, 90243, 25068, 15159, 19836, 106934, 79361, 90280, 19526, 43529]
110993;[110994, 72064, 110365, 110995, 31064, 49866, 110998, 33258, 72065, 62466]
110594;[110592, 110593, 117138, 110591, 117670, 81982, 81975, 117085, 81974, 117133]
107658;[107189, 107657, 107608, 43370, 43334, 89765, 18065, 108827, 108741, 82117]
107605;[107666, 107572, 115757, 107862, 130811, 107137, 121406, 84587, 118590, 122669]
93919;[124278, 18437, 109206, 59410, 48980, 16653, 63553, 91073, 104684, 114739]
90148;[106868, 90152, 107243, 122698, 85424, 72544, 76725, 61543, 42941, 87860]
88057;[87641, 87639, 87640, 87637, 87638, 74180, 93891, 117141, 83443, 82093]
85225;[85210, 74333, 105638, 85226, 106685, 125904, 48548, 44265, 63811, 66449]
84640;[54430, 47179, 17715, 117138, 117133, 85219, 88091, 81981, 17793, 58622]
79276;[55565, 129791, 55567, 81831, 79845, 64222, 65266, 85691, 64223, 55568]
76841;[82009, 87859, 16398, 87860, 97234, 76840, 61543, 90150, 106868, 124178]
76651;[76652, 74333, 74332, 74334, 85236, 63988, 90253, 19650, 19771, 89765]
76565;[76564, 43136, 90649, 43260, 106902, 82389, 82019, 85464, 43261, 106548]
74333;[74332, 76651, 74334, 76652, 63988, 79355, 85236, 57215, 106685, 78569]
63993;[44146, 57023, 60644, 45049, 57026, 87150, 117097, 44145, 87830, 106870]
59096;[57797, 14896, 57798, 14887, 47808, 73870, 14886, 129561, 32405, 33326]
55984;[55805, 85039, 87671, 55811, 107124, 74044, 54327, 16727, 76674, 90170]
55566;[55562, 79845, 73907, 65267, 55568, 55564, 64223, 55567, 117659, 81831]
54652;[54653, 54657, 74305, 106676, 106707, 107507, 15276, 107030, 59379, 107029]
48980;[48964, 49001, 54235, 42407, 48979, 48982, 16729, 48986, 48991, 54204]
43305;[76476, 89936, 61156, 91339, 76764, 17279, 57086, 59562, 25941, 72587]
33288;[44183, 123839, 44265, 75304, 73620, 107286, 83321, 67082, 43377, 30338]
17790;[76614, 61587, 118812, 114001, 93062, 125797, 55297, 75989, 111004, 92462]
14901;[31440, 14902, 129776, 14886, 14903, 83390, 20747, 38990, 31635, 93924]
130811;[64336, 107605, 56974, 92707, 17878, 16564, 17520, 33359, 71067, 64335]
