;product_id;name;price;link;category
8912;121059;Mørk chokolade m. brownie;249,72/Kg.;/produkt/tonys-chocolonely-moerk-chokolade-m-brownie/121059/;slik-og-snacks/
8913;70392;Dracula Mega;155,00/Kg.;/produkt/scan-choco-dracula-mega/70392/;slik-og-snacks/
8914;40137;Mørk chokolade m. hasselnød og nougat;193,55/Kg.;/produkt/toms-moerk-chokolade-m-hasselnoed-og-nougat/40137/;slik-og-snacks/
8915;17040;Svesker u. sten øko;299,75/Kg.;/produkt/urtekram-svesker-u-sten-oeko/17040/;slik-og-snacks/
8916;120713;Chokoladebar m. kokos;100,00/Kg.;/produkt/chocobella-chokoladebar-m-kokos/120713/;slik-og-snacks/
8917;112514;Softy Mix;129,23/Kg.;/produkt/haribo-softy-mix/112514/;slik-og-snacks/
8918;110522;Chips m. pizzasmag;181,52/Kg.;/produkt/pringles-chips-m-pizzasmag/110522/;slik-og-snacks/
8919;79797;Chips m. salt;78,00/Kg.;/produkt/ok-snacks-crispy-chips-m-salt/79797/;slik-og-snacks/
8920;71596;Lakridsstænger m. salmiakfyld;225,00/Kg.;/produkt/super-flyers-lakridsstaenger-m-salmiakfyld/71596/;slik-og-snacks/
8921;57237;Jumbo rosiner øko;124,17/Kg.;/produkt/urtekram-jumbo-rosiner-oeko/57237/;slik-og-snacks/
8922;117670;Tyggegummi m. stærk mintsmag;333,33/Kg.;/produkt/mentos-pure-fresh-tyggegummi-m-staerk-mintsmag/117670/;slik-og-snacks/
8923;104991;Rådne fisk jordbærbolcher med salmiak og lakridsfyld;159,60/Kg.;/produkt/bonbon-raadne-fisk-jordbaerbolcher-med-salmiak-og-lakridsfyld/104991/;slik-og-snacks/
8924;91562;Pastiller m. mentholsmag;250,00/Kg.;/produkt/vicks-pastiller-m-mentholsmag/91562/;slik-og-snacks/
8925;90188;Majschips m. barbecue;76,47/Kg.;/produkt/doritos-majschips-m-barbecue/90188/;slik-og-snacks/
8926;63446;Heksehyl extreme;130,38/Kg.;/produkt/toms-heksehyl-extreme/63446/;slik-og-snacks/
8927;56040;Mælkechokolade m. kakaokiks og cremefyld m. vaniljesmag;153,13/Kg.;/produkt/marabou-oreo-maelkechokolade-m-kakaokiks-og-cremefyld-m-vaniljesmag/56040/;slik-og-snacks/
8928;15870;Mælkechokolade m. nougatfyld;130,00/Kg.;/produkt/marabou-maelkechokolade-m-nougatfyld/15870/;slik-og-snacks/
8929;122002;Chips m. jalapeño og ostesmag;200,00/Kg.;/produkt/santa-maria-chips-m-jalapeno-og-ostesmag/122002/;slik-og-snacks/
8930;110711;Mini majssnacks m. barbecuesmag;98,18/Kg.;/produkt/trope-mini-majssnacks-m-barbecuesmag/110711/;slik-og-snacks/
8931;106853;Tørret ananas- og papaya i tern;184,00/Kg.;/produkt/earth-control-toerret-ananas-og-papaya-i-tern/106853/;slik-og-snacks/
8932;90701;Saltkringler m. tomat og urter;146,88/Kg.;/produkt/elephant-saltkringler-m-tomat-og-urter/90701/;slik-og-snacks/
8933;43512;Chips m. salt og eddike;74,29/Kg.;/produkt/lays-chips-m-salt-og-eddike/43512/;slik-og-snacks/
8934;43508;Tørrede figner øko;215,00/Kg.;/produkt/urtekram-toerrede-figner-oeko/43508/;slik-og-snacks/
8935;41736;Soft bar peanuts u. tilsat sukker;398,33/Kg.;/produkt/easis-soft-bar-peanuts-u-tilsat-sukker/41736/;slik-og-snacks/
8936;32039;Lakridspastiller m. granatæblesmag u. tilsat sukker;309,50/Kg.;/produkt/ga-jol-lakridspastiller-m-granataeblesmag-u-tilsat-sukker/32039/;slik-og-snacks/
8937;17033;Rosiner;179,80/Kg.;/produkt/sun-maid-rosiner/17033/;slik-og-snacks/
8938;16243;Mintpastiller sukkerfri;2.447,37/Kg.;/produkt/frisk-mintpastiller-sukkerfri/16243/;slik-og-snacks/
8939;16231;Lakridspastiller m. menthol- og eucalyptussmag;598,00/Kg.;/produkt/fishermans-friend-lakridspastiller-m-menthol-og-eucalyptussmag/16231/;slik-og-snacks/
8940;82881;Tørret mango øko;335,91/Kg.;/produkt/urtekram-toerret-mango-oeko/82881/;slik-og-snacks/
8941;72571;Chips m. holidaykrydderi;222,69/Kg.;/produkt/taffel-chips-m-holidaykrydderi/72571/;slik-og-snacks/
8942;63465;Lakridskaramelstænger;356,55/Kg.;/produkt/malaco-lakridskaramelstaenger/63465/;slik-og-snacks/
8943;111013;Tørrede abrikoser;200,00/Kg.;/produkt/salling-toerrede-abrikoser/111013/;slik-og-snacks/
8944;105011;Lakrids figurer;166,39/Kg.;/produkt/van-slooten-lakrids-figurer/105011/;slik-og-snacks/
8945;85482;Blandede mini müslibarer;99,93/Kg.;/produkt/nordthy-blandede-mini-muslibarer/85482/;slik-og-snacks/
8946;75155;Lakridspastiller m. hindbærsmag sukkerfri;300,00/Kg.;/produkt/lakerol-lakridspastiller-m-hindbaersmag-sukkerfri/75155/;slik-og-snacks/
8947;66516;Mørk chokolade 74% kakao;189,50/Kg.;/produkt/rittersport-moerk-chokolade-74-kakao/66516/;slik-og-snacks/
8948;63954;Fuldkornssaltstænger;84,75/Kg.;/produkt/snack-creations-fuldkornssaltstaenger/63954/;slik-og-snacks/
8949;59567;Dadler u. sten;142,86/Kg.;/produkt/earth-control-dadler-u-sten/59567/;slik-og-snacks/
8950;16296;Blandede chokoladekugler;357,66/Kg.;/produkt/lindt-lindor-blandede-chokoladekugler/16296/;slik-og-snacks/
8951;60219;Finsk lakrids;130,00/Kg.;/produkt/toms-finsk-lakrids/60219/;slik-og-snacks/
8952;43539;Majschips m. sød chili;104,00/Kg.;/produkt/lays-bugles-majschips-m-soed-chili/43539/;slik-og-snacks/
8953;43523;Søde popcorn til mikrobølgeovn;92,41/Kg.;/produkt/popz-soede-popcorn-til-mikroboelgeovn/43523/;slik-og-snacks/
8954;32038;Lakridspastiller;309,50/Kg.;/produkt/ga-jol-lakridspastiller/32038/;slik-og-snacks/
8955;120989;Mælkechokolade m. hasselnødder;249,72/Kg.;/produkt/tonys-chocolonely-maelkechokolade-m-hasselnoedder/120989/;slik-og-snacks/
8956;106930;Nøddemix m. rosin, jordnødder og mandler;107,80/Kg.;/produkt/simple-life-by-trope-noeddemix-m-rosin-jordnoedder-og-mandler/106930/;slik-og-snacks/
8957;88070;Mælkechokoladebar m. korn;375,00/Kg.;/produkt/kinder-maelkechokoladebar-m-korn/88070/;slik-og-snacks/
8958;42938;Blandede karameller;119,50/Kg.;/produkt/carletti-blandede-karameller/42938/;slik-og-snacks/
8959;16515;Popcorn m. paprika til microbølgeovn;97,84/Kg.;/produkt/popz-popcorn-m-paprika-til-microboelgeovn/16515/;slik-og-snacks/
8960;16306;Blandede chokolader;241,03/Kg.;/produkt/marabou-twist-blandede-chokolader/16306/;slik-og-snacks/
8961;105172;Finsk lakrids;131,58/Kg.;/produkt/salling-princip-finsk-lakrids/105172/;slik-og-snacks/
8962;85859;Chips m. paprika;81,67/Kg.;/produkt/big-bag-chips-m-paprika/85859/;slik-og-snacks/
8963;71568;Chokoladesnacks;364,42/Kg.;/produkt/ferrero-nutella-chokoladesnacks/71568/;slik-og-snacks/
8964;60218;Hit Mix;127,87/Kg.;/produkt/toms-hit-mix/60218/;slik-og-snacks/
8965;132015;Mega Bite Mix;133,94/Kg.;/produkt/haribo-mega-bite-mix/132015/;slik-og-snacks/
8966;130571;Chips m. salt og peber;70,27/Kg.;/produkt/lays-max-chips-m-salt-og-peber/130571/;slik-og-snacks/
8967;112507;Lakridsbolcher m. salmiakpulver;137,50/Kg.;/produkt/noerregade-lakridsbolcher-m-salmiakpulver/112507/;slik-og-snacks/
8968;78023;Fyldte chokolader;226,23/Kg.;/produkt/nestle-quality-street-fyldte-chokolader/78023/;slik-og-snacks/
8969;42964;Tyggegummi m. jordbær- og limesmag;579,55/Kg.;/produkt/stimorol-max-tyggegummi-m-jordbaer-og-limesmag/42964/;slik-og-snacks/
8970;33687;Karamelstang;185,19/Kg.;/produkt/toms-pingvin-karamelstang/33687/;slik-og-snacks/
8971;120714;Chokoladebar m. karamel og kiks;112,07/Kg.;/produkt/chocobella-chokoladebar-m-karamel-og-kiks/120714/;slik-og-snacks/
8972;117314;Tørret abrikos;249,50/Kg.;/produkt/sunshine-delights-toerret-abrikos/117314/;slik-og-snacks/
8973;113847;Slikkepind m. karamel og mælkechokoladeovertræk;395,00/Kg.;/produkt/fazer-dumle-slikkepind-m-karamel-og-maelkechokoladeovertraek/113847/;slik-og-snacks/
8974;112623;Chokoladerosiner;187,19/Kg.;/produkt/carletti-chokoladerosiner/112623/;slik-og-snacks/
8975;86782;Skipper's Pipes Original;382,35/Kg.;/produkt/malaco-skippers-pipes-original/86782/;slik-og-snacks/
8976;86767;Mælkechokoladeplade m. hasselnødder;301,16/Kg.;/produkt/marabou-maelkechokoladeplade-m-hasselnoedder/86767/;slik-og-snacks/
8977;131114;Peanuts m. chokoladeovertræk og sukkerskal;171,80/Kg.;/produkt/mogms-peanuts-m-chokoladeovertraek-og-sukkerskal/131114/;slik-og-snacks/
8978;114141;Karameller m. frugtsmag;182,14/Kg.;/produkt/storck-karameller-m-frugtsmag/114141/;slik-og-snacks/
8979;112496;Tyggegummi m. peppermintsmag;579,55/Kg.;/produkt/stimorol-tyggegummi-m-peppermintsmag/112496/;slik-og-snacks/
8980;85857;Tutti Frutti gelatinefri;133,33/Kg.;/produkt/fazer-tutti-frutti-gelatinefri/85857/;slik-og-snacks/
8981;16510;Popcornmajs øko;78,13/Kg.;/produkt/urtekram-popcornmajs-oeko/16510/;slik-og-snacks/
8982;132014;I Like Mix;125,90/Kg.;/produkt/haribo-i-like-mix/132014/;slik-og-snacks/
8983;113732;Saltlakrids;155,94/Kg.;/produkt/noerregade-saltlakrids/113732/;slik-og-snacks/
8984;82879;Rosiner øko;88,75/Kg.;/produkt/svansoe-rosiner-oeko/82879/;slik-og-snacks/
8985;75863;Chokoladebar m. saltkaramel;390,22/Kg.;/produkt/twix-chokoladebar-m-saltkaramel/75863/;slik-og-snacks/
8986;39728;Mørk chokolade 48% kakao m. chilismag;279,50/Kg.;/produkt/lindt-excellence-moerk-chokolade-48-kakao-m-chilismag/39728/;slik-og-snacks/
8987;130569;Chips m. paprika;70,27/Kg.;/produkt/lays-max-chips-m-paprika/130569/;slik-og-snacks/
8988;112497;Pastiller m. druesukker og blåbærsmag;255,32/Kg.;/produkt/dextro-energy-pastiller-m-druesukker-og-blaabaersmag/112497/;slik-og-snacks/
8989;85045;Chips m. trøffelsmag;266,00/Kg.;/produkt/torres-chips-m-troeffelsmag/85045/;slik-og-snacks/
8990;83965;Chokolade m. karamelfyld;218,75/Kg.;/produkt/toms-chokolade-m-karamelfyld/83965/;slik-og-snacks/
8991;59390;Tyggegummi m. spearmintsmag;565,00/Kg.;/produkt/mentos-pure-fresh-tyggegummi-m-spearmintsmag/59390/;slik-og-snacks/
8992;42970;Lakridspastiller m. violsmag sukkerfri;359,33/Kg.;/produkt/lakerol-lakridspastiller-m-violsmag-sukkerfri/42970/;slik-og-snacks/
8993;105151;Lakrids m. mælkechokolade og lakridspulver;208,33/Kg.;/produkt/panda-lakrids-m-maelkechokolade-og-lakridspulver/105151/;slik-og-snacks/
8994;104998;Flødekarameller m. saltet karamelfyld;207,60/Kg.;/produkt/storck-floedekarameller-m-saltet-karamelfyld/104998/;slik-og-snacks/
8995;104990;Mågeklatter bolcher m. karamelsmag og salmiakfyld;159,60/Kg.;/produkt/bonbon-maageklatter-bolcher-m-karamelsmag-og-salmiakfyld/104990/;slik-og-snacks/
8996;91552;Pastiller m. frugtsmag vegansk sukkerfri;333,33/Kg.;/produkt/lakerol-pastiller-m-frugtsmag-vegansk-sukkerfri/91552/;slik-og-snacks/
8997;83737;Blomme i madeira mini;247,62/Kg.;/produkt/anthon-berg-blomme-i-madeira-mini/83737/;slik-og-snacks/
8998;83727;Mørk chokolade 81%;189,50/Kg.;/produkt/rittersport-moerk-chokolade-81/83727/;slik-og-snacks/
8999;75854;Chokoladebar;298,75/Kg.;/produkt/fazer-dumle-chokoladebar/75854/;slik-og-snacks/
9000;75203;Tutti Frutti gelatinefri;133,33/Kg.;/produkt/fazer-tutti-frutti-gelatinefri/75203/;slik-og-snacks/
9001;75105;Saltstænger;94,17/Kg.;/produkt/nordthy-saltstaenger/75105/;slik-og-snacks/
9002;42805;Mælkechokolade m. nougatfyld og hasselnødder;349,50/Kg.;/produkt/ragusa-maelkechokolade-m-nougatfyld-og-hasselnoedder/42805/;slik-og-snacks/
9003;40265;Tørrede abrikoser øko;366,33/Kg.;/produkt/urtekram-toerrede-abrikoser-oeko/40265/;slik-og-snacks/
9004;16295;Chokoladekugler m. mælkechokoladefyld;357,66/Kg.;/produkt/lindt-lindor-chokoladekugler-m-maelkechokoladefyld/16295/;slik-og-snacks/
9005;123685;Chokoladebar m. saltkaramel;398,33/Kg.;/produkt/easis-chokoladebar-m-saltkaramel/123685/;slik-og-snacks/
9006;105160;Lakrids fudge;110,00/Kg.;/produkt/salling-lakrids-fudge/105160/;slik-og-snacks/
9007;104987;Andemad lakridsbolcher;159,60/Kg.;/produkt/bonbon-andemad-lakridsbolcher/104987/;slik-og-snacks/
9008;16311;Finest mint pralines;293,75/Kg.;/produkt/after-eight-finest-mint-pralines/16311/;slik-og-snacks/
9009;15806;Mørk chokolade 47% kakao m. mintsmag;279,50/Kg.;/produkt/lindt-excellence-moerk-chokolade-47-kakao-m-mintsmag/15806/;slik-og-snacks/
9010;121078;Pastiller m. jordbærsmag;195,12/Kg.;/produkt/fruittella-pastiller-m-jordbaersmag/121078/;slik-og-snacks/
9011;114140;Karameller m. chokoladeovertræk;125,00/Kg.;/produkt/storck-karameller-m-chokoladeovertraek/114140/;slik-og-snacks/
9012;112671;Tropenfrüchte;143,75/Kg.;/produkt/katjes-tropenfruchte/112671/;slik-og-snacks/
9013;106923;Frugtsnack m. banansmag;259,00/Kg.;/produkt/castus-kids-frugtsnack-m-banansmag/106923/;slik-og-snacks/
9014;83348;Ristede solsikkefrø m. salt;66,50/Kg.;/produkt/kilic-ristede-solsikkefroe-m-salt/83348/;slik-og-snacks/
9015;91658;Giga Clouds candyfloss;312,50/Kg.;/produkt/astrokids-giga-clouds-candyfloss/91658/;slik-og-snacks/
9016;63727;Pop Rocks Tutti Frutti;857,14/Kg.;/produkt/pop-rocks-pop-rocks-tutti-frutti/63727/;slik-og-snacks/
9017;120656;Müslibar m. hvid chokolade u. tilsat sukker;250,00/Kg.;/produkt/corny-muslibar-m-hvid-chokolade-u-tilsat-sukker/120656/;slik-og-snacks/
9018;90943;Majschips m. sour cream & onion øko;357,14/Kg.;/produkt/mat-majschips-m-sour-cream-og-onion-oeko/90943/;slik-og-snacks/
9019;86776;Fyldte chokolader m. marcipan og nougat;334,09/Kg.;/produkt/anthon-berg-fyldte-chokolader-m-marcipan-og-nougat/86776/;slik-og-snacks/
9020;41051;Mørk- og mælkechokolade;193,55/Kg.;/produkt/toms-moerk-og-maelkechokolade/41051/;slik-og-snacks/
9021;117693;Slikkepinde m. frugtsmag;207,92/Kg.;/produkt/fazer-slikkepinde-m-frugtsmag/117693/;slik-og-snacks/
9022;117155;Blandede bolcher sukkerfri;138,61/Kg.;/produkt/nordthy-blandede-bolcher-sukkerfri/117155/;slik-og-snacks/
9023;79861;Havremüslibarer m. æble- og hindbærsmag vegansk;232,81/Kg.;/produkt/brynmor-flapjack-havremuslibarer-m-aeble-og-hindbaersmag-vegansk/79861/;slik-og-snacks/
9024;16212;Lakridspastiller;445,65/Kg.;/produkt/ga-jol-lakridspastiller/16212/;slik-og-snacks/
9025;90766;Pastiller m. citrussmag;300,00/Kg.;/produkt/lakerol-pastiller-m-citrussmag/90766/;slik-og-snacks/
9026;85752;Lakridsbolcher m. lakridspulver;183,06/Kg.;/produkt/evers-lakridsbolcher-m-lakridspulver/85752/;slik-og-snacks/
9027;75174;Lakridsbolcher;143,44/Kg.;/produkt/scan-choco-lakridsbolcher/75174/;slik-og-snacks/
9028;59367;Chips m. salt og eddike;181,52/Kg.;/produkt/pringles-chips-m-salt-og-eddike/59367/;slik-og-snacks/
9029;42921;Hasselnødder m. mørk chokolade og sukkerskal;306,00/Kg.;/produkt/toms-guld-knas-hasselnoedder-m-moerk-chokolade-og-sukkerskal/42921/;slik-og-snacks/
9030;16105;Chocofant;185,19/Kg.;/produkt/toms-pingvin-chocofant/16105/;slik-og-snacks/
9031;120771;Chokoladebar m. vaffel, mælechokolade og hasselnød;336,14/Kg.;/produkt/nestle-chokoladebar-m-vaffel-maelechokolade-og-hasselnoed/120771/;slik-og-snacks/
9032;112617;Mælkechokolade m. chokoladekonfekt og sukkerskal;225,00/Kg.;/produkt/mogms-maelkechokolade-m-chokoladekonfekt-og-sukkerskal/112617/;slik-og-snacks/
9033;90211;Chips m. chili og paprika;133,33/Kg.;/produkt/tyrrells-chips-m-chili-og-paprika/90211/;slik-og-snacks/
9034;67297;Chips m. havsalt og eddike;133,33/Kg.;/produkt/tyrrells-chips-m-havsalt-og-eddike/67297/;slik-og-snacks/
9035;65022;Chokoladelinser m. karamel og mint;281,41/Kg.;/produkt/marabou-chokoladelinser-m-karamel-og-mint/65022/;slik-og-snacks/
9036;42847;Mørk mælkechokolade 50% kakao øko;249,50/Kg.;/produkt/bjornsted-moerk-maelkechokolade-50-kakao-oeko/42847/;slik-og-snacks/
9037;39335;Hvid chokoladebar;390,22/Kg.;/produkt/twix-white-hvid-chokoladebar/39335/;slik-og-snacks/
9038;30767;Popcorn m. salt til mikrobølgeovn fedtreducerede;103,96/Kg.;/produkt/popz-popcorn-m-salt-til-mikroboelgeovn-fedtreducerede/30767/;slik-og-snacks/
9039;130568;Chips m. salt;70,27/Kg.;/produkt/lays-max-chips-m-salt/130568/;slik-og-snacks/
9040;120953;Mælkechokolade;249,72/Kg.;/produkt/tony%C2%B4s-chocolonely-maelkechokolade/120953/;slik-og-snacks/
9041;91564;Pastiller m. menthol;250,00/Kg.;/produkt/vicks-pastiller-m-menthol/91564/;slik-og-snacks/
9042;80603;Salt Mix;137,00/Kg.;/produkt/toms-salt-mix/80603/;slik-og-snacks/
9043;69535;Tyggegummi m. lakridssmag;154,32/Kg.;/produkt/ruzz-tyggegummi-m-lakridssmag/69535/;slik-og-snacks/
9044;58695;Tørristede mandler let saltede;128,57/Kg.;/produkt/earth-control-toerristede-mandler-let-saltede/58695/;slik-og-snacks/
9045;43549;Beef jerky;980,00/Kg.;/produkt/jack-links-beef-jerky/43549/;slik-og-snacks/
9046;42963;Tyggegummi m. spearmintsmag;613,64/Kg.;/produkt/stimorol-max-tyggegummi-m-spearmintsmag/42963/;slik-og-snacks/
9047;16107;Flødekaramelstang;428,57/Kg.;/produkt/malaco-floedekaramelstang/16107/;slik-og-snacks/
9048;15927;Chokoladebar;190,48/Kg.;/produkt/nestle-lion-white-chokoladebar/15927/;slik-og-snacks/
9049;119346;Brain Breakerz;266,67/Kg.;/produkt/brain-blasterz-brain-breakerz/119346/;slik-og-snacks/
9050;93867;Chips m. krydderier;358,00/Kg.;/produkt/kims-chips-m-krydderier/93867/;slik-og-snacks/
9051;83978;Blandede slikkepinde;122,22/Kg.;/produkt/nordthy-blandede-slikkepinde/83978/;slik-og-snacks/
9052;83725;Mørk chokolade m. saltlakrids;279,50/Kg.;/produkt/lindt-excellence-moerk-chokolade-m-saltlakrids/83725/;slik-og-snacks/
9053;79993;Blandet Slik Lakrids & Vingummi;110,00/Kg.;/produkt/nordthy-blandet-slik-lakrids-og-vingummi/79993/;slik-og-snacks/
9054;77979;Pastiller m. mentholsmag sukkerfri;277,08/Kg.;/produkt/vicks-triple-action-pastiller-m-mentholsmag-sukkerfri/77979/;slik-og-snacks/
9055;75864;Chokoladebar m. karamel og kokosskum;270,00/Kg.;/produkt/toms-yankie-chokoladebar-m-karamel-og-kokosskum/75864/;slik-og-snacks/
9056;86667;Flødetabletter;183,06/Kg.;/produkt/evers-floedetabletter/86667/;slik-og-snacks/
9057;77977;Lakridspastiller m. salmiak- og hindbærsmag;598,00/Kg.;/produkt/fishermans-friend-lakridspastiller-m-salmiak-og-hindbaersmag/77977/;slik-og-snacks/
9058;66532;P-tærter Original;311,60/Kg.;/produkt/carletti-p-taerter-p-taerter-original/66532/;slik-og-snacks/
9059;33685;Kick m. havsalt;315,79/Kg.;/produkt/malaco-kick-m-havsalt/33685/;slik-og-snacks/
9060;17097;Kokoschips øko;249,75/Kg.;/produkt/urtekram-kokoschips-oeko/17097/;slik-og-snacks/
9061;120957;Blandede frugtbolcher;149,75/Kg.;/produkt/van-slooten-blandede-frugtbolcher/120957/;slik-og-snacks/
9062;105173;Lakridsstang m. tyrkisk peber;250,00/Kg.;/produkt/fazer-lakridsstang-m-tyrkisk-peber/105173/;slik-og-snacks/
9063;91565;Blandede bolcher sukkerfri;285,00/Kg.;/produkt/evers-blandede-bolcher-sukkerfri/91565/;slik-og-snacks/
9064;91563;Pastiller m. citrussmag sukkerfri;250,00/Kg.;/produkt/vicks-pastiller-m-citrussmag-sukkerfri/91563/;slik-og-snacks/
9065;120458;Schwarzweich salted caramel;110,00/Kg.;/produkt/sallos-schwarzweich-salted-caramel/120458/;slik-og-snacks/
9066;112506;Lakridsbolcher m. salmiak og lakridspulver;162,50/Kg.;/produkt/noerregade-lakridsbolcher-m-salmiak-og-lakridspulver/112506/;slik-og-snacks/
9067;105012;Souvenirshop;176,18/Kg.;/produkt/van-slooten-souvenirshop/105012/;slik-og-snacks/
9068;76476;Delishios glutenfri;485,14/Kg.;/produkt/schar-delishios-glutenfri/76476/;slik-og-snacks/
9069;69912;Jumbo rosiner;74,44/Kg.;/produkt/delicata-jumbo-rosiner/69912/;slik-og-snacks/
9070;16314;Marcipanbrød;273,68/Kg.;/produkt/anthon-berg-marcipanbroed/16314/;slik-og-snacks/
9071;16241;Pastiller m. hyldeblomstsmag sukkerfri;319,00/Kg.;/produkt/ricola-pastiller-m-hyldeblomstsmag-sukkerfri/16241/;slik-og-snacks/
9072;16190;Pastiller m. appelsinsmag;345,92/Kg.;/produkt/ferrero-tic-tac-pastiller-m-appelsinsmag/16190/;slik-og-snacks/
9073;16140;Tyggegummi m. cool mintsmag;424,71/Kg.;/produkt/v6-white-tyggegummi-m-cool-mintsmag/16140/;slik-og-snacks/
9074;79769;Flæskesvær m. stærk chili;230,00/Kg.;/produkt/oeffer-flaeskesvaer-m-staerk-chili/79769/;slik-og-snacks/
9075;78018;Mørk chokolade 66% kakao;311,88/Kg.;/produkt/anthon-berg-moerk-chokolade-66-kakao/78018/;slik-og-snacks/
9076;63955;Fuldkornssaltstænger m. sesam;84,75/Kg.;/produkt/snack-creations-fuldkornssaltstaenger-m-sesam/63955/;slik-og-snacks/
9077;16275;Mørk chokolade m. pebermyntefyld;182,38/Kg.;/produkt/after-eight-moerk-chokolade-m-pebermyntefyld/16275/;slik-og-snacks/
9078;132751;Strimler m. Tutti Fruttismag;162,50/Kg.;/produkt/malaco-strimler-m-tutti-fruttismag/132751/;slik-og-snacks/
9079;123733;Frugtsnacks m. æble øko;1.330,00/Kg.;/produkt/organix-kids-frugtsnacks-m-aeble-oeko/123733/;slik-og-snacks/
9080;122798;Ristede peanuts m. salt;87,38/Kg.;/produkt/taffel-ristede-peanuts-m-salt/122798/;slik-og-snacks/
9081;91311;Pastiller m. druesukker og colasmag;255,32/Kg.;/produkt/dextro-energy-pastiller-m-druesukker-og-colasmag/91311/;slik-og-snacks/
9082;87624;Dip m. chilimayo;80,00/Kg.;/produkt/kims-dip-m-chilimayo/87624/;slik-og-snacks/
9083;85753;Bolcher m. lakridssmag;183,06/Kg.;/produkt/evers-bolcher-m-lakridssmag/85753/;slik-og-snacks/
9084;43059;Lakridskarameller;193,00/Kg.;/produkt/walkers-lakridskarameller/43059/;slik-og-snacks/
9085;16171;Lakridspastiller m. kaktussmag sukkerfri;300,00/Kg.;/produkt/lakerol-lakridspastiller-m-kaktussmag-sukkerfri/16171/;slik-og-snacks/
9086;16150;Tyggegummi m. sweet mentholsmag;457,14/Kg.;/produkt/v6-strength-tyggegummi-m-sweet-mentholsmag/16150/;slik-og-snacks/
9087;112629;Karameller m. chokoladeovertræk;160,00/Kg.;/produkt/fazer-dumle-karameller-m-chokoladeovertraek/112629/;slik-og-snacks/
9088;110526;Chips m. barbecue;213,57/Kg.;/produkt/pringles-chips-m-barbecue/110526/;slik-og-snacks/
9089;86772;Mælkechokoladebar m. jordnødder og karamel;491,78/Kg.;/produkt/snickers-maelkechokoladebar-m-jordnoedder-og-karamel/86772/;slik-og-snacks/
9090;83729;Skumslik m. vaniljesmag overtrukket m. mælke- og mørk chokolade;332,86/Kg.;/produkt/carletti-skumslik-m-vaniljesmag-overtrukket-m-maelke-og-moerk-chokolade/83729/;slik-og-snacks/
9091;56330;Mælkechokolade m. mælkefyld, karamel og hasselnødder;163,33/Kg.;/produkt/marabou-maelkechokolade-m-maelkefyld-karamel-og-hasselnoedder/56330/;slik-og-snacks/
9092;130312;Peanuts m. chili;71,43/Kg.;/produkt/delicata-peanuts-m-chili/130312/;slik-og-snacks/
9093;94806;Party Mix;174,88/Kg.;/produkt/chupa-chups-party-mix/94806/;slik-og-snacks/
9094;62805;Mælkechokolade m. jordnødde- og karamelfyld og puffede ris;177,54/Kg.;/produkt/marabou-japp-maelkechokolade-m-jordnoedde-og-karamelfyld-og-puffede-ris/62805/;slik-og-snacks/
9095;39680;Mørk chokolade m. appelsinsmag;160,00/Kg.;/produkt/toms-moerk-chokolade-m-appelsinsmag/39680/;slik-og-snacks/
9096;30492;Bridgeblanding;199,75/Kg.;/produkt/toms-bridgeblanding/30492/;slik-og-snacks/
9097;16152;Lakridspastiller m. havsalt sukkerfri;359,33/Kg.;/produkt/lakerol-lakridspastiller-m-havsalt-sukkerfri/16152/;slik-og-snacks/
9098;112499;Lakridspastiller u. tilsat sukker;433,70/Kg.;/produkt/ga-jol-lakridspastiller-u-tilsat-sukker/112499/;slik-og-snacks/
9099;86835;Pastiller m. citrussmag;433,70/Kg.;/produkt/ga-jol-pastiller-m-citrussmag/86835/;slik-og-snacks/
9100;86777;Chokolade m. pebermyntefyld;188,38/Kg.;/produkt/fazer-chokolade-m-pebermyntefyld/86777/;slik-og-snacks/
9101;86663;Pastiller m. karamelsmag;433,70/Kg.;/produkt/ga-jol-pastiller-m-karamelsmag/86663/;slik-og-snacks/
9102;75295;Ristede cashewnødder m. salt øko;418,18/Kg.;/produkt/salling-oeko-ristede-cashewnoedder-m-salt-oeko/75295/;slik-og-snacks/
9103;73411;Nøddebar m. karamelliserede mandler og havsalt;548,75/Kg.;/produkt/be-kind-noeddebar-m-karamelliserede-mandler-og-havsalt/73411/;slik-og-snacks/
9104;117692;Mintpastiller;131,58/Kg.;/produkt/ruzz-mintpastiller/117692/;slik-og-snacks/
9105;91646;Blandede stænger;130,00/Kg.;/produkt/toms-blandede-staenger/91646/;slik-og-snacks/
9106;91341;Pastiller m. frugtsmag;345,92/Kg.;/produkt/ferrero-tic-tac-pastiller-m-frugtsmag/91341/;slik-og-snacks/
9107;85792;Mini Flipper m. sød og salt lakrids;216,25/Kg.;/produkt/cloetta-mini-flipper-m-soed-og-salt-lakrids/85792/;slik-og-snacks/
9108;84535;Mørk chokolade m. mintfyld;291,46/Kg.;/produkt/fazer-moerk-chokolade-m-mintfyld/84535/;slik-og-snacks/
9109;83463;Salty Likes;120,00/Kg.;/produkt/haribo-salty-likes/83463/;slik-og-snacks/
9110;79863;Havremüslibarer m. cashewnødder og kokos vegansk;234,38/Kg.;/produkt/brynmor-flapjack-havremuslibarer-m-cashewnoedder-og-kokos-vegansk/79863/;slik-og-snacks/
